GUIA,FECHA_DE_PEDIDO,FECHA_DE_EMBARQUE,DIAS_EMBARQUE,A_TIEMPO,ID_PEDIDO,FACTURA,IMPORTE_FACTURA,CLIENTE,COSIGNADO,CAJAS,N_PIEZAS,TIPO_UNIDAD,TARIFA_CAMION,TARIFA_PAQUETERIA,MANIOBRAS,REPARTOS,COSTO_TOTAL_FLETE,TIPO_FLETE,NEGOCIO,LINEA_TRANSPORTE,STATUS,MES,UBICACION,CIUDAD,ESTADO,RUTA
1809,2005-09-07,2005-09-13,6,0,59372,403393,2439,H.E.B. ,IZTAPALAPA ,11,70,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1809,2005-09-07,2005-09-13,6,0,59374,403394,198,H.E.B. ,IZTAPALAPA ,1,12,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1809,2005-09-07,2005-09-13,6,0,59375,403395,458,H.E.B. ,IZTAPALAPA ,3,6,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1809,2005-09-07,2005-09-13,6,0,59376,403396,874,H.E.B. ,IZTAPALAPA ,4,40,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1809,2005-09-07,2005-09-13,6,0,59377,403397,874,H.E.B. ,IZTAPALAPA ,4,40,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1809,2005-09-07,2005-09-13,6,0,59378,403398,1841,H.E.B. ,IZTAPALAPA ,7,54,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1809,2005-09-07,2005-09-13,6,0,59526,403399,28082,H.E.B. ,IZTAPALAPA ,141,946,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1810,2005-09-13,2005-09-15,2,1,59603,403464,10640,COSTCO ,TULTITLAN ,20,80,TORTON ,1100,0,0,0,1100,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,TULTITLAN ,EDO DE MEXICO,Local
1816,2005-09-13,2005-09-14,1,1,59566,403442,35449,NUEVA WAL MART ,CRUCE DE ANDEN ,84,318,TRAILER,500,0,0,0,500,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1816,2005-09-13,2005-09-14,1,1,59565,403441,115598,NUEVA WAL MART ,CRUCE DE ANDEN ,399,2217,TRAILER,500,0,0,0,500,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1816,2005-09-13,2005-09-14,1,1,59584,403427,6779,NUEVA WAL MART ,CRUCE DE ANDEN ,8,620,TRAILER,333.3333333,0,0,0,333.3333333,LOCAL,IRWIN,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1816,2005-09-13,2005-09-14,1,1,59580,403414,5751,NUEVA WAL MART ,CRUCE DE ANDEN ,4,578,TRAILER,333.3333333,0,0,0,333.3333333,LOCAL,IRWIN,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1816,2005-09-13,2005-09-14,1,1,59583,403415,2538,NUEVA WAL MART ,CRUCE DE ANDEN ,3,160,TRAILER,333.3333333,0,0,0,333.3333333,LOCAL,IRWIN,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1817,2005-09-13,2005-09-14,1,1,59567,403443,108279,NUEVA WAL MART ,BODEGAS,355,1849,TRAILER,500,0,0,0,500,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1817,2005-09-13,2005-09-14,1,1,59568,403444,20275,NUEVA WAL MART ,BODEGAS,54,192,TRAILER,500,0,0,0,500,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1817,2005-09-13,2005-09-14,1,1,59587,403616,2453,NUEVA WAL MART ,BODEGAS,2,286,TRAILER,500,0,0,0,500,LOCAL,IRWIN,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1817,2005-09-13,2005-09-14,1,1,59588,403379,545,NUEVA WAL MART ,BODEGAS,1,29,TRAILER,500,0,0,0,500,LOCAL,IRWIN,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1818,2005-09-13,2005-09-14,1,1,59569,403445,59433,NUEVA WAL MART ,SUPERAMA ,239,1566,TRAILER,2000,0,0,0,2000,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1824,2005-09-16,2005-09-19,3,0,59677,403497,34290,NUEVA WAL MART ,CRUCE DE ANDEN,114,665,TRAILER,500,0,0,0,500,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1824,2005-09-16,2005-09-19,3,0,59678,403498,10979,NUEVA WAL MART ,CRUCE DE ANDEN,47,118,TRAILER,500,0,0,0,500,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1824,2005-09-16,2005-09-19,3,1,59671,403484,1763,NUEVA WAL MART ,CRUCE DE ANDEN,2,0,TRAILER,500,0,0,0,500,LOCAL,IRWIN,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1824,2005-09-16,2005-09-19,3,1,59672,403485,1763,NUEVA WAL MART ,CRUCE DE ANDEN,2,0,TRAILER,500,0,0,0,500,LOCAL,IRWIN,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1825,2005-09-16,2005-09-19,3,0,59679,403499,42222,NUEVA WAL MART ,BODEGAS,153,804,TRAILER,2000,0,0,0,2000,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1825,2005-09-16,2005-09-19,3,0,59680,403500,12458,NUEVA WAL MART ,BODEGAS,46,124,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1825,2005-09-16,2005-09-19,3,0,59679,403508,2365,NUEVA WAL MART ,BODEGAS,3,18,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1826,2005-09-16,2005-09-19,3,0,59681,403501,42168,NUEVA WAL MART ,SUPERAMA ,185,1364,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1828,2005-09-12,2005-09-19,7,0,59554,403486,105186,GIGANTE ,TULTITLAN ,132,726,TRAILER,2000,0,0,0,2000,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,TULTITLAN ,EDO DE MEXICO,Local
1829,2005-09-12,2005-09-19,7,0,59554,403487,32642,GIGANTE ,TULTITLAN ,130,856,TORTON ,1100,0,0,0,1100,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,TULTITLAN ,EDO DE MEXICO,Local
1830,2005-09-12,2005-09-19,7,0,59554,403488,166139,GIGANTE ,TULTITLAN ,476,2796,TRAILER,2000,0,0,0,2000,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,TULTITLAN ,EDO DE MEXICO,Local
1833,2005-09-20,2005-09-20,0,1,59899,403521,17530,DISTRB. DE LOZA Y CRIST. ,BALBUENA ,29,136,TORTON ,1100,0,0,0,1100,LOCAL,HOGAR,ZEPEDA,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1834,2005-09-13,2005-09-21,8,0,59563,403550,92010,TIENDAS CHEDRAUI ,TULTITLAN ,272,1360,TRAILER,2000,0,0,0,2000,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,TULTITLAN ,EDO DE MEXICO,Local
1835,2005-09-13,2005-09-21,8,0,59563,403551,201857,TIENDAS CHEDRAUI ,TULTITLAN ,903,7162,TRAILER,2000,0,0,0,2000,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,TULTITLAN ,EDO DE MEXICO,Local
1836,2005-09-09,2005-09-21,12,0,59525,403530,880,HOME DEPOT,MIXCOAC,1,6,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,OLIVARES,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1836,2005-09-09,2005-09-21,12,0,59669,403531,7373,HOME DEPOT,SAN JERONIMO ,12,84,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,OLIVARES,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1836,2005-09-09,2005-09-21,12,0,59740,403532,880,HOME DEPOT,MIXCOAC,1,6,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,OLIVARES,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1837,2005-09-19,2005-09-21,2,1,59727,403552,2054,HOME DEPOT,NAUCALPAN ,3,14,CAMIONETA ,375,0,0,0,375,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2005-09-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
1837,2005-09-19,2005-09-21,2,1,59662,403535,12400,HOME DEPOT,NAUCALPAN ,4,169,CAMIONETA ,125,0,0,0,125,LOCAL,IRWIN,QUINTANAR ,ENTREGADO ,2005-09-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
1837,2005-09-19,2005-09-21,2,1,59670,403519,1496,HOME DEPOT,NAUCALPAN ,1,119,CAMIONETA ,125,0,0,0,125,LOCAL,IRWIN,QUINTANAR ,ENTREGADO ,2005-09-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
1837,2005-09-19,2005-09-21,2,1,59663,403517,568,HOME DEPOT,NAUCALPAN ,15,92,CAMIONETA ,125,0,0,0,125,LOCAL,IRWIN,QUINTANAR ,ENTREGADO ,2005-09-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
1838,2005-09-19,2005-09-20,1,1,59901,403523,6356,DISTRB. DE LOZA Y CRIST. ,CENTRO ,10,50,CAMIONETA ,187.5,0,0,0,187.5,LOCAL,HOGAR,LEDESMA ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1838,2005-09-19,2005-09-20,1,1,59741,403522,1122,HOME DEPOT,IZTAPALAPA ,2,14,CAMIONETA ,187.5,0,0,0,187.5,LOCAL,HOGAR,LEDESMA ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1838,2005-09-19,2005-09-20,1,1,59660,403534,25234,HOME DEPOT,AV. DEL TALLER,1,0,CAMIONETA ,375,0,0,0,375,LOCAL,IRWIN,LEDESMA ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1842,2005-09-20,2005-09-21,1,1,59938,403579,23408,COSTCO ,TULTITLAN ,44,176,TORTON ,1100,0,0,0,1100,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,TULTITLAN ,EDO DE MEXICO,Local
1849,2005-09-19,2005-09-22,3,0,59754,403648,48233,COMERSA,PILARES,162,984,TORTON ,1100,0,0,0,1100,LOCAL,HOGAR,OLVARES,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1851,2005-09-19,2005-09-22,3,0,59760,403659,5072,COMERSA,EL DOARDO ,19,138,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2005-09-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
1851,2005-09-19,2005-09-22,3,0,59806,403675,3924,COMERSA,TLALNEPANTLA ,11,66,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2005-09-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
1851,2005-09-19,2005-09-22,3,0,59879,403671,3210,COMERSA,ARBOLEDAS,17,100,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2005-09-01,Centro,TLANEPANTLA,EDO DE MEXICO,Local
1852,2005-09-19,2005-09-22,3,0,59848,403668,13334,COMERSA,MEGA IZCALLI ,51,334,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1852,2005-09-19,2005-09-22,3,0,59873,403670,6572,COMERSA,MEGA S. MIGUEL ,22,162,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1852,2005-09-19,2005-09-22,3,0,59800,403674,2252,COMERSA,C. IZCALLI ,9,86,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,QUINTANAR ,ENTREGADO ,2005-09-01,Centro,CUAUTITLAN,EDO DE MEXICO,Local
1853,2005-09-19,2005-09-22,3,0,59771,403661,7465,COMERSA,SATELITE ,21,146,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,SANCHEZ,ENTREGADO ,2005-09-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
1853,2005-09-19,2005-09-22,3,0,59779,403662,3416,COMERSA,COACALCO ,10,60,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,SANCHEZ,ENTREGADO ,2005-09-01,Centro,COACALCO ,EDO DE MEXICO,Local
1853,2005-09-19,2005-09-22,3,0,59882,403672,1415,COMERSA,SATELITE ,6,38,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,SANCHEZ,ENTREGADO ,2005-09-01,Centro,NAUCALPAN ,EDO DE MEXICO,Local
1854,2005-09-19,2005-09-22,3,0,59787,403682,10981,COMERSA,LA VIGA ,38,212,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1854,2005-09-19,2005-09-22,3,0,59753,403681,10207,COMERSA,ASTURIAS,41,270,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1855,2005-09-19,2005-09-22,3,0,59751,403680,5007,COMERSA,INSURGENTES,21,158,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1855,2005-09-19,2005-09-22,3,0,59767,403683,3440,COMERSA,TLALPAN ,13,72,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1855,2005-09-19,2005-09-22,3,0,59867,403685,10946,SUMESA,LOMAS,64,380,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1856,2005-09-19,2005-09-22,3,0,59866,403684,1068,SUMESA,COL ROMA,3,18,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1856,2005-09-19,2005-09-22,3,0,59868,403686,2361,SUMESA,COL ROMA,12,94,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1856,2005-09-19,2005-09-22,3,0,59869,403687,2768,SUMESA,COL ROMA,11,94,CAMIONETA ,0,0,0,0,0,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1858,2005-09-21,2005-09-22,1,1,59968,403678,17369,TIENDAS GARCES,IZTAPALAPA ,129,926,CAMIONETA ,750,0,0,0,750,LOCAL,HOGAR,MEJIA ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1859,2005-09-21,2005-09-22,1,1,59963,403679,26768,PLSTICOS LILIAN,CENTRO ,50,200,TORTON ,1100,0,0,0,1100,LOCAL,HOGAR,MEJIA ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59715,403616,1582,H.E.B. ,IZTAPALAPA ,3,18,TRAILER,2000,0,0,0,2000,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59716,403617,1109,H.E.B. ,IZTAPALAPA ,5,54,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59717,403618,2522,H.E.B. ,IZTAPALAPA ,5,30,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59718,403619,6642,H.E.B. ,IZTAPALAPA ,28,202,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59719,403620,1729,H.E.B. ,IZTAPALAPA ,3,18,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59720,403621,2962,H.E.B. ,IZTAPALAPA ,15,106,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59721,403622,2424,H.E.B. ,IZTAPALAPA ,5,30,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59722,403623,1373,H.E.B. ,IZTAPALAPA ,6,66,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59689,403590,1850,H.E.B. ,IZTAPALAPA ,4,26,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59690,403591,4339,H.E.B. ,IZTAPALAPA ,17,152,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59691,403592,3009,H.E.B. ,IZTAPALAPA ,7,46,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59692,403593,3143,H.E.B. ,IZTAPALAPA ,16,136,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59693,403594,5631,H.E.B. ,IZTAPALAPA ,27,176,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59694,403595,1777,H.E.B. ,IZTAPALAPA ,3,18,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59695,403596,721,H.E.B. ,IZTAPALAPA ,4,46,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59697,403597,1867,H.E.B. ,IZTAPALAPA ,8,72,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59698,403599,1325,H.E.B. ,IZTAPALAPA ,3,18,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59699,403600,10779,H.E.B. ,IZTAPALAPA ,46,368,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59700,403601,1996,H.E.B. ,IZTAPALAPA ,4,26,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59701,403602,950,H.E.B. ,IZTAPALAPA ,4,50,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59702,403603,220,H.E.B. ,IZTAPALAPA ,1,8,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59703,403604,505,H.E.B. ,IZTAPALAPA ,3,36,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59704,403605,1057,H.E.B. ,IZTAPALAPA ,2,14,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59705,403606,1396,H.E.B. ,IZTAPALAPA ,5,72,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59706,403607,1777,H.E.B. ,IZTAPALAPA ,3,18,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59707,403608,3997,H.E.B. ,IZTAPALAPA ,20,148,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59708,403609,1659,H.E.B. ,IZTAPALAPA ,4,32,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59709,403610,527,H.E.B. ,IZTAPALAPA ,4,24,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59710,403611,415,H.E.B. ,IZTAPALAPA ,1,8,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59711,403612,1208,H.E.B. ,IZTAPALAPA ,3,20,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59712,403613,458,H.E.B. ,IZTAPALAPA ,3,6,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59713,403614,2376,H.E.B. ,IZTAPALAPA ,5,30,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1860,2005-09-16,2005-09-21,5,0,59714,403615,1135,H.E.B. ,IZTAPALAPA ,6,40,TRAILER,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1861,2005-09-16,2005-09-21,5,0,59688,403589,9254,H.E.B. ,IZTAPALAPA ,44,350,TORTON ,1100,0,0,0,1100,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1861,2005-09-16,2005-09-21,5,0,59685,403586,2522,H.E.B. ,IZTAPALAPA ,5,30,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1861,2005-09-16,2005-09-21,5,0,59696,403597,988,H.E.B. ,IZTAPALAPA ,2,12,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1861,2005-09-16,2005-09-21,5,0,59687,403588,1888,H.E.B. ,IZTAPALAPA ,3,14,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1861,2005-09-16,2005-09-21,5,0,59686,403587,15655,H.E.B. ,IZTAPALAPA ,65,526,TORTON ,0,0,0,0,0,LOCAL,HOGAR,TIGRE,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1865,2005-09-19,2005-09-24,5,0,59794,403875,48467,COMERSA,VILLA COAPA ,109,562,TORTON ,1100,0,0,0,1100,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1866,2005-09-19,2005-09-24,5,0,59774,403881,35485,COMERSA,SAN JERONIMO ,122,828,TORTON ,1100,0,0,0,1100,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1866,2005-09-19,2005-09-24,5,0,59827,403882,11673,COMERSA,O. DE LOS PADRES,50,320,TORTON ,0,0,0,0,0,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1866,2005-09-19,2005-09-24,5,0,60052,403883,16436,HOME DEPOT,COAPA ,21,124,TORTON ,0,0,0,0,0,LOCAL,HOGAR,RUIZ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1869,2005-09-21,2005-09-23,2,1,59985,403823,18975,COPPEL. ,VALLEJO ,115,230,TORTON ,1100,0,0,0,1100,LOCAL,HOGAR,MEJIA ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
1869,2005-09-21,2005-09-23,2,1,59986,403824,24750,COPPEL. ,VALLEJO ,150,300,TORTON ,0,0,0,0,0,LOCAL,HOGAR,MEJIA ,ENTREGADO ,2005-09-01,Centro,MEXICO ,D.F. ,Local
